,,,1,5.195,81.1550,200.1310,95.182,98.225,11.689
,,,2,1.544,81.1620,301.5850,100.808,98.706,11.134
,,,3,2.809,81.1250,355.2330,102.767,99.777,11.329
,,,4,5.956,81.1220,75.1340,101.501,105.691,11.811
,,,5,7.000,81.1400,150.4920,93.96,103.373,11.967
A00,,,6,2.343,14.0400,150.2140,100.152,100.549,13.273
A00,,,7,2.344,14.0400,150.2140,100.152,100.549,13.274
A00,,,8,2.343,14.0400,150.2140,100.152,100.549,13.273
A00,,,9,2.342,14.0400,150.2140,100.152,100.549,13.272
A00,,,10,2.343,14.0400,150.2140,100.152,100.549,13.273
A00,,,11,2.342,14.0400,150.2140,100.152,100.549,13.272
A00,,,12,2.343,14.0400,150.2140,100.152,100.549,13.273
A00,,,13,2.342,14.0410,150.2140,100.152,100.549,13.272
A00,,,14,2.342,14.0410,150.2140,100.152,100.549,13.272
A00,,,15,2.343,14.0400,150.2140,100.152,100.549,13.273
JJJ,,,16,2.343,14.0410,150.2140,100.152,100.549,-53.457
,,,16,2.342,14.0400,150.2140,120.685,16.807,10673.572
*,
