SP-00137-NU,,,6694,16.270,97.4150,191.0630,-136346.776,99846.538,7.538
SP-00137-NU,,,6695,16.270,97.4150,191.2320,-136346.81,99846.609,7.538
SP-00137-NU,,,6696,16.228,97.4150,191.3310,-136346.867,99846.633,7.543
SP-00137-NU,,,6697,16.147,97.4320,191.3630,-136346.947,99846.612,7.547
SP-00137-NU,,,6698,16.101,97.4320,191.2900,-136346.973,99846.561,7.554
SP-00137-NU,,,6699,16.096,97.4420,191.0950,-136346.94,99846.478,7.55
SP-00137-NU,,,6700,16.124,97.4420,190.5600,-136346.888,99846.432,7.546
SP-00137-NU,,,6701,16.209,97.4430,190.5510,-136346.81,99846.464,7.534
SP-00137-NU,,,6702,16.270,97.4150,191.0630,-136346.776,99846.538,7.538
SP-00099-NU,,,6703,30.715,93.5820,176.1400,-136331.224,99845.114,7.589
SP-00099-NU,,,6704,30.769,93.5740,176.2020,-136331.181,99845.18,7.591
SP-00099-NU,,,6705,30.769,93.5740,176.2610,-136331.19,99845.231,7.591
SP-00099-NU,,,6706,30.717,93.5950,176.3240,-136331.253,99845.278,7.576
SP-00099-NU,,,6707,30.649,93.5920,176.3320,-136331.321,99845.272,7.585
SP-00099-NU,,,6708,30.599,93.5930,176.2840,-136331.362,99845.222,7.587
SP-00099-NU,,,6709,30.582,93.5930,176.1850,-136331.363,99845.133,7.588
SP-00099-NU,,,6710,30.639,93.5930,176.1250,-136331.298,99845.091,7.584
SP-00099-NU,,,6711,30.715,93.5820,176.1400,-136331.224,99845.114,7.589
SP-00072-NU,,,6712,26.170,94.4120,177.1600,-136335.799,99844.774,7.578
SP-00072-NU,,,6713,26.208,94.4110,177.0900,-136335.751,99844.729,7.576
SP-00072-NU,,,6714,26.275,94.4110,177.0800,-136335.684,99844.735,7.57
SP-00072-NU,,,6715,26.338,94.3910,177.1400,-136335.63,99844.792,7.581
SP-00072-NU,,,6716,26.338,94.3910,177.2450,-136335.647,99844.873,7.581
SP-00072-NU,,,6717,26.287,94.3910,177.3130,-136335.706,99844.913,7.585
SP-00072-NU,,,6718,26.225,94.3910,177.3110,-136335.766,99844.898,7.59
SP-00072-NU,,,6719,26.181,94.4030,177.2530,-136335.802,99844.847,7.583
SP-00072-NU,,,6720,26.170,94.4120,177.1600,-136335.799,99844.774,7.578
*,
